Gender,Gender Code,Single-Year Ages,Single-Year Ages Code,Cause of death,Cause of death Code,Race,Race Code,Place of Death,Place of Death Code,Deaths,Population,Crude Rate
Male,M,45 years,45,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,30,Not Applicable,Not Applicable
Female,F,51 years,51,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,31,Not Applicable,Not Applicable
Female,F,59 years,59,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,31,Not Applicable,Not Applicable
Male,M,32 years,32,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,31,Not Applicable,Not Applicable
Male,M,38 years,38,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,31,Not Applicable,Not Applicable
Female,F,56 years,56,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,32,Not Applicable,Not Applicable
Female,F,58 years,58,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,32,Not Applicable,Not Applicable
Male,M,18 years,18,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,32,Not Applicable,Not Applicable
Male,M,24 years,24,Intentional self-harm by handgun discharge,X72,White,2106-3,Other,7,32,Not Applicable,Not Applicable
Male,M,36 years,36,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,32,Not Applicable,Not Applicable
Male,M,59 years,59,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,32,Not Applicable,Not Applicable
Male,M,92 years,92,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,32,Not Applicable,Not Applicable
Male,M,23 years,23,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Decedent's home,4,32,Not Applicable,Not Applicable
Male,M,37 years,37,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,32,Not Applicable,Not Applicable
Female,F,48 years,48,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,36 years,36,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,33,Not Applicable,Not Applicable
Male,M,38 years,38,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,41 years,41,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,48 years,48,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,57 years,57,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,91 years,91,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,33,Not Applicable,Not Applicable
Male,M,36 years,36,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,33,Not Applicable,Not Applicable
Male,M,48 years,48,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,33,Not Applicable,Not Applicable
Male,M,45 years,45,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,34,Not Applicable,Not Applicable
Male,M,64 years,64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,34,Not Applicable,Not Applicable
Male,M,23 years,23,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,34,Not Applicable,Not Applicable
Male,M,32 years,32,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,34,Not Applicable,Not Applicable
Male,M,40 years,40,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,34,Not Applicable,Not Applicable
Male,M,41 years,41,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,34,Not Applicable,Not Applicable
Male,M,23 years,23,Intentional self-harm by handgun discharge,X72,White,2106-3,Other,7,35,Not Applicable,Not Applicable
Male,M,26 years,26,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,35 years,35,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,39 years,39,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,42 years,42,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,50 years,50,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,54 years,54,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,86 years,86,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,35,Not Applicable,Not Applicable
Male,M,26 years,26,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,35,Not Applicable,Not Applicable
Male,M,26 years,26,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,35,Not Applicable,Not Applicable
Male,M,30 years,30,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,35,Not Applicable,Not Applicable
Male,M,33 years,33,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,35,Not Applicable,Not Applicable
Male,M,42 years,42,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,35,Not Applicable,Not Applicable
Male,M,41 years,41,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,36,Not Applicable,Not Applicable
Male,M,66 years,66,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,36,Not Applicable,Not Applicable
Male,M,70 years,70,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,36,Not Applicable,Not Applicable
Male,M,85 years,85,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,36,Not Applicable,Not Applicable
Male,M,33 years,33,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,36,Not Applicable,Not Applicable
Male,M,20 years,20,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,21 years,21,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,37,Not Applicable,Not Applicable
Male,M,21 years,21,Intentional self-harm by handgun discharge,X72,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,25 years,25,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,37,Not Applicable,Not Applicable
Male,M,42 years,42,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,62 years,62,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,65 years,65,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,69 years,69,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,37,Not Applicable,Not Applicable
Male,M,34 years,34,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,38,Not Applicable,Not Applicable
Male,M,38 years,38,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,38,Not Applicable,Not Applicable
Male,M,44 years,44,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,38,Not Applicable,Not Applicable
Male,M,47 years,47,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,38,Not Applicable,Not Applicable
Male,M,53 years,53,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,White,2106-3,Decedent's home,4,38,Not Applicable,Not Applicable
Male,M,61 years,61,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,38,Not Applicable,Not Applicable
Male,M,15 years,15,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,38,Not Applicable,Not Applicable
Male,M,25 years,25,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,38,Not Applicable,Not Applicable
Male,M,43 years,43,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,38,Not Applicable,Not Applicable
Male,M,45 years,45,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,38,Not Applicable,Not Applicable
Male,M,23 years,23,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,31 years,31,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,32 years,32,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,47 years,47,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,49 years,49,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,50 years,50,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,39,Not Applicable,Not Applicable
Male,M,51 years,51,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,57 years,57,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,39,Not Applicable,Not Applicable
Male,M,82 years,82,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,39,Not Applicable,Not Applicable
Male,M,16 years,16,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,39,Not Applicable,Not Applicable
Male,M,29 years,29,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,39,Not Applicable,Not Applicable
Male,M,30 years,30,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,39,Not Applicable,Not Applicable
Male,M,16 years,16,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,40,Not Applicable,Not Applicable
Male,M,18 years,18,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,40,Not Applicable,Not Applicable
Male,M,66 years,66,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,40,Not Applicable,Not Applicable
Male,M,70 years,70,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,40,Not Applicable,Not Applicable
Male,M,28 years,28,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,40,Not Applicable,Not Applicable
Male,M,45 years,45,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,40,Not Applicable,Not Applicable
Male,M,47 years,47,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,40,Not Applicable,Not Applicable
Male,M,48 years,48,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,40,Not Applicable,Not Applicable
Male,M,19 years,19,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,41,Not Applicable,Not Applicable
Male,M,29 years,29,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,41,Not Applicable,Not Applicable
Male,M,63 years,63,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,41,Not Applicable,Not Applicable
Male,M,81 years,81,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,41,Not Applicable,Not Applicable
Male,M,15 years,15,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,41,Not Applicable,Not Applicable
Male,M,21 years,21,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,41,Not Applicable,Not Applicable
Male,M,29 years,29,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,41,Not Applicable,Not Applicable
Male,M,27 years,27,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,42,Not Applicable,Not Applicable
Male,M,28 years,28,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,42,Not Applicable,Not Applicable
Male,M,37 years,37,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,42,Not Applicable,Not Applicable
Male,M,44 years,44,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,42,Not Applicable,Not Applicable
Male,M,60 years,60,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,42,Not Applicable,Not Applicable
Male,M,84 years,84,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,42,Not Applicable,Not Applicable
Male,M,24 years,24,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,42,Not Applicable,Not Applicable
Male,M,40 years,40,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,43,Not Applicable,Not Applicable
Male,M,43 years,43,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,43,Not Applicable,Not Applicable
Male,M,27 years,27,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,43,Not Applicable,Not Applicable
Male,M,49 years,49,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,43,Not Applicable,Not Applicable
Male,M,60 years,60,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,44,Not Applicable,Not Applicable
Male,M,20 years,20,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,44,Not Applicable,Not Applicable
Male,M,37 years,37,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,44,Not Applicable,Not Applicable
Male,M,41 years,41,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,44,Not Applicable,Not Applicable
Male,M,33 years,33,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,45,Not Applicable,Not Applicable
Male,M,52 years,52,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,45,Not Applicable,Not Applicable
Male,M,53 years,53,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,45,Not Applicable,Not Applicable
Male,M,78 years,78,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,45,Not Applicable,Not Applicable
Male,M,17 years,17,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,45,Not Applicable,Not Applicable
Male,M,31 years,31,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,45,Not Applicable,Not Applicable
Male,M,42 years,42,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,45,Not Applicable,Not Applicable
Male,M,24 years,24,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,46,Not Applicable,Not Applicable
Male,M,37 years,37,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,46,Not Applicable,Not Applicable
Male,M,56 years,56,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,46,Not Applicable,Not Applicable
Male,M,74 years,74,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,46,Not Applicable,Not Applicable
Male,M,83 years,83,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,46,Not Applicable,Not Applicable
Male,M,25 years,25,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,46,Not Applicable,Not Applicable
Male,M,28 years,28,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,46,Not Applicable,Not Applicable
Male,M,15 years,15,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,47,Not Applicable,Not Applicable
Male,M,33 years,33,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,47,Not Applicable,Not Applicable
Male,M,46 years,46,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,47,Not Applicable,Not Applicable
Male,M,57 years,57,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,47,Not Applicable,Not Applicable
Male,M,58 years,58,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,47,Not Applicable,Not Applicable
Male,M,58 years,58,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,47,Not Applicable,Not Applicable
Male,M,64 years,64,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,47,Not Applicable,Not Applicable
Male,M,17 years,17,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,47,Not Applicable,Not Applicable
Male,M,18 years,18,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,47,Not Applicable,Not Applicable
Male,M,22 years,22,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,47,Not Applicable,Not Applicable
Male,M,24 years,24,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,47,Not Applicable,Not Applicable
Male,M,40 years,40,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,47,Not Applicable,Not Applicable
Male,M,24 years,24,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,48,Not Applicable,Not Applicable
Male,M,30 years,30,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,48,Not Applicable,Not Applicable
Male,M,32 years,32,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,48,Not Applicable,Not Applicable
Male,M,35 years,35,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,48,Not Applicable,Not Applicable
Male,M,45 years,45,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,48,Not Applicable,Not Applicable
Male,M,68 years,68,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,48,Not Applicable,Not Applicable
Male,M,71 years,71,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,48,Not Applicable,Not Applicable
Male,M,21 years,21,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,48,Not Applicable,Not Applicable
Male,M,28 years,28,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,49,Not Applicable,Not Applicable
Male,M,30 years,30,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,49,Not Applicable,Not Applicable
Male,M,51 years,51,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,49,Not Applicable,Not Applicable
Male,M,63 years,63,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,49,Not Applicable,Not Applicable
Male,M,79 years,79,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,49,Not Applicable,Not Applicable
Male,M,27 years,27,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,49,Not Applicable,Not Applicable
Male,M,17 years,17,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,50,Not Applicable,Not Applicable
Male,M,20 years,20,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,50,Not Applicable,Not Applicable
Male,M,26 years,26,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,50,Not Applicable,Not Applicable
Male,M,48 years,48,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,50,Not Applicable,Not Applicable
Male,M,48 years,48,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,50,Not Applicable,Not Applicable
Male,M,76 years,76,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,50,Not Applicable,Not Applicable
Male,M,29 years,29,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,50,Not Applicable,Not Applicable
Male,M,34 years,34,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,51,Not Applicable,Not Applicable
Male,M,52 years,52,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,51,Not Applicable,Not Applicable
Male,M,64 years,64,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,51,Not Applicable,Not Applicable
Male,M,69 years,69,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,51,Not Applicable,Not Applicable
Male,M,77 years,77,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,51,Not Applicable,Not Applicable
Male,M,17 years,17,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,51,Not Applicable,Not Applicable
Male,M,33 years,33,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,51,Not Applicable,Not Applicable
Male,M,39 years,39,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,51,Not Applicable,Not Applicable
Male,M,27 years,27,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,52,Not Applicable,Not Applicable
Male,M,40 years,40,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,52,Not Applicable,Not Applicable
Male,M,49 years,49,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,52,Not Applicable,Not Applicable
Male,M,56 years,56,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,52,Not Applicable,Not Applicable
Male,M,23 years,23,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,52,Not Applicable,Not Applicable
Male,M,40 years,40,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,52,Not Applicable,Not Applicable
Male,M,72 years,72,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,53,Not Applicable,Not Applicable
Male,M,80 years,80,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,53,Not Applicable,Not Applicable
Male,M,38 years,38,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,53,Not Applicable,Not Applicable
Male,M,31 years,31,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,54,Not Applicable,Not Applicable
Male,M,39 years,39,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,54,Not Applicable,Not Applicable
Male,M,53 years,53,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,54,Not Applicable,Not Applicable
Male,M,87 years,87,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,54,Not Applicable,Not Applicable
Male,M,88 years,88,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,54,Not Applicable,Not Applicable
Male,M,89 years,89,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,54,Not Applicable,Not Applicable
Male,M,16 years,16,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,54,Not Applicable,Not Applicable
Male,M,42 years,42,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,54,Not Applicable,Not Applicable
Male,M,19 years,19,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,55,Not Applicable,Not Applicable
Male,M,54 years,54,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,55,Not Applicable,Not Applicable
Male,M,18 years,18,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,55,Not Applicable,Not Applicable
Male,M,41 years,41,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,55,Not Applicable,Not Applicable
Male,M,55 years,55,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,56,Not Applicable,Not Applicable
Male,M,22 years,22,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,56,Not Applicable,Not Applicable
Male,M,65 years,65,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,57,Not Applicable,Not Applicable
Male,M,31 years,31,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,57,Not Applicable,Not Applicable
Male,M,44 years,44,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,57,Not Applicable,Not Applicable
Male,M,55 years,55,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,58,Not Applicable,Not Applicable
Male,M,75 years,75,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,58,Not Applicable,Not Applicable
Male,M,32 years,32,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,58,Not Applicable,Not Applicable
Male,M,35 years,35,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,58,Not Applicable,Not Applicable
Male,M,61 years,61,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,59,Not Applicable,Not Applicable
Male,M,73 years,73,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,59,Not Applicable,Not Applicable
Male,M,24 years,24,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,59,Not Applicable,Not Applicable
Male,M,39 years,39,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,59,Not Applicable,Not Applicable
Male,M,43 years,43,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,59,Not Applicable,Not Applicable
Male,M,35 years,35,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,60,Not Applicable,Not Applicable
Male,M,19 years,19,Assault by other and unspecified firearm discharge,X95,White,2106-3,Medical Facility - Outpatient or ER,2,60,Not Applicable,Not Applicable
Male,M,22 years,22,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,60,Not Applicable,Not Applicable
Male,M,23 years,23,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,60,Not Applicable,Not Applicable
Male,M,62 years,62,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,61,Not Applicable,Not Applicable
Male,M,26 years,26,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,61,Not Applicable,Not Applicable
Male,M,29 years,29,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,62,Not Applicable,Not Applicable
Male,M,86 years,86,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,62,Not Applicable,Not Applicable
Male,M,25 years,25,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,63,Not Applicable,Not Applicable
Male,M,21 years,21,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,64,Not Applicable,Not Applicable
Male,M,28 years,28,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,64,Not Applicable,Not Applicable
Male,M,37 years,37,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,64,Not Applicable,Not Applicable
Male,M,37 years,37,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,65,Not Applicable,Not Applicable
Male,M,20 years,20,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,65,Not Applicable,Not Applicable
Male,M,36 years,36,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,65,Not Applicable,Not Applicable
Male,M,23 years,23,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,67,Not Applicable,Not Applicable
